Cluster;Star;X;Y;Color;Size;Sphere of Influence;Planet;Type;Hazard;Tectonics;Weather;Thermal;Biohazard;Biological Units;Mineral Value;Axial Tilt;Density;Radius;Gravity;Temp;Day Duration;Atmosphere;DistFromStar
Lentilis;Gamma;458.3;604.1;orange;dwarf;Ur-Quan;VI-b;Halide;2;2;1;1;1;0;294;-4;59;36;21;-224;240;0;5833
Altair;Prime;450.0;650.0;blue;dwarf;Ur-Quan;VII;Xenolithic;4;4;1;1;1;0;186;-4;102;93;94;-154;272;10;6260
Camelopardalis;Delta;627.0;383.3;green;dwarf;Ur-Quan;VII;Alkali;3;3;1;1;1;0;258;6;98;30;29;-186;248;11;7474
Camelopardalis;Beta;595.8;408.3;green;dwarf;Ur-Quan;VII;Water;6;4;1;1;6;34;198;-8;105;82;86;-188;189;11;7773
Carinae;Beta;341.6;543.7;blue;dwarf;Ur-Quan;VII;Xenolithic;4;4;2;1;1;0;141;-14;99;87;86;-144;207;14;5275
Cephei;Alpha;375.0;583.3;green;giant;Ur-Quan;VII;Copper;7;3;4;7;1;0;567;33;145;28;40;764;158;215;5646
Cephei;Beta;362.5;575.0;red;giant;Ur-Quan;VII;Noble;1;1;1;1;1;0;455;-19;32;29;9;-150;214;0;5835
Chamaeleonis;Beta;495.5;703.4;orange;dwarf;Ur-Quan;VII;Water;3;3;2;1;2;29;117;30;101;78;78;-223;207;10;5505
Crateris;Beta;610.7;578.5;yellow;dwarf;Ur-Quan;VII;Alkali;4;4;1;1;1;0;258;-32;96;28;26;-203;249;11;6501
Doradus;Beta;429.1;693.7;orange;dwarf;Ur-Quan;VII;Gas Giant;8;2;8;1;1;0;0;-15;21;848;178;-229;117;65535;7134
Lentilis;Beta;462.5;589.5;green;dwarf;Ur-Quan;VII;Water;2;2;1;1;1;0;150;12;97;104;100;-184;15450;10;7030
Lentilis;Gamma;458.3;604.1;orange;dwarf;Ur-Quan;VII;Pellucid;3;3;1;1;1;0;0;17;62;33;20;-230;213;0;7601
Maksutov;Alpha;597.7;524.6;green;dwarf;Ur-Quan;VII;Gas Giant;8;3;8;1;1;0;0;15;20;921;184;-184;94;65535;7057
Metis;Prime;570.8;460.4;red;dwarf;Ur-Quan;VII;Cimmerian;4;4;1;1;1;0;65;20;157;37;58;-250;193;0;6568
Carinae;Beta;341.6;543.7;blue;dwarf;Ur-Quan;VII-a;Green;7;3;3;1;7;82;525;4;97;25;24;-144;211;89;5275
Doradus;Beta;429.1;693.7;orange;dwarf;Ur-Quan;VII-a;Urea;7;7;2;1;1;14;28;-19;60;33;19;-229;298;89;7134
Maksutov;Alpha;597.7;524.6;green;dwarf;Ur-Quan;VII-a;Metal;3;3;2;1;2;20;636;-8;150;25;37;-184;167;107;7057
Carinae;Beta;341.6;543.7;blue;dwarf;Ur-Quan;VII-b;Alkali;4;4;2;1;1;0;147;11;101;36;36;-144;265;12;5275
Doradus;Beta;429.1;693.7;orange;dwarf;Ur-Quan;VII-b;Noble;3;3;1;1;1;0;196;-12;33;33;10;-229;185;0;7134
Altair;Prime;450.0;650.0;blue;dwarf;Ur-Quan;VIII;Gas Giant;8;2;8;1;1;0;0;-11;20;1182;236;-162;92;65535;7089
Carinae;Beta;341.6;543.7;blue;dwarf;Ur-Quan;VIII;Gas Giant;8;3;8;1;1;0;0;-13;20;1495;299;-161;134;65535;7022
Cephei;Beta;362.5;575.0;red;giant;Ur-Quan;VIII;Purple;2;2;1;1;1;0;39;26;58;28;16;-158;252;0;6676
Cephei;Alpha;375.0;583.3;green;giant;Ur-Quan;VIII;Gas Giant;10;2;8;8;1;0;0;-21;21;896;188;1270;127;65535;6296
Chamaeleonis;Beta;495.5;703.4;orange;dwarf;Ur-Quan;VIII;Iodine;5;4;1;1;5;76;63;1;58;104;60;-227;170;15;6539
Crateris;Beta;610.7;578.5;yellow;dwarf;Ur-Quan;VIII;Gas Giant;8;2;8;1;1;0;0;1;20;1430;286;-208;133;65535;7410
Maksutov;Alpha;597.7;524.6;green;dwarf;Ur-Quan;VIII;Fluorescent;2;2;1;1;1;0;852;24;157;89;139;-189;274;0;7908
Metis;Prime;570.8;460.4;red;dwarf;Ur-Quan;VIII;Selenic;1;1;1;1;1;0;33;-16;63;28;17;-252;241;0;7626
Crateris;Beta;610.7;578.5;yellow;dwarf;Ur-Quan;VIII-a;Selenic;1;1;1;1;1;0;138;-11;59;32;18;-208;170;0;7410
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;I;Rainbow;3;1;3;1;1;0;1112;37;60;94;56;-13;163;10;256
Aquarii;Delta;858.8;881.2;blue;dwarf;Utwig;I;Noble;2;2;1;1;1;0;194;22;34;27;9;-112;172;0;3416
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;I;Azure;7;5;6;7;1;0;138;6;60;36;21;671;44579;268;500
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;I;Water;5;4;4;1;5;39;159;3;105;107;112;35;169;100;890
Aquarii;Zeta;862.5;856.2;orange;dwarf;Utwig;I;Vinylogous;4;4;1;1;1;0;67;2;99;84;83;-220;237;0;4859
Aquarii;Alpha;856.0;863.8;green;dwarf;Utwig;I;Primordial;9;8;3;1;7;107;56;-10;101;95;95;-113;273;90;2199
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;I;Quasi-Degenerate;5;5;1;4;1;0;200;11;145;33;47;176;240;0;639
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;I;Treasure;6;3;4;6;1;0;1356;-26;195;28;54;528;243;80;436
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;I;Treasure;3;3;1;1;1;0;1080;16;208;31;64;-95;217;0;1013
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;I;Iodine;4;4;3;1;1;0;153;-10;63;82;51;-85;174;15;404
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;I;Noble;2;2;1;1;1;0;236;23;33;30;9;-100;205;0;478
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;I;Opalescent;4;4;1;2;1;0;261;-8;59;26;15;97;228;0;646
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;I;Purple;2;2;1;1;1;0;66;-36;61;26;15;-147;168;0;887
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;I;Pellucid;1;1;1;1;1;0;0;35;59;27;15;-90;254;0;958
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;I;Iodine;4;4;2;1;1;0;108;-9;58;91;52;-170;205;15;1327
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;I-a;Carbide;5;5;3;1;1;48;82;7;100;37;37;7;240;11;890
Aquarii;Delta;858.8;881.2;blue;dwarf;Utwig;II;Oolite;3;2;3;1;1;0;813;-5;155;29;44;-123;297;100;3925
Aquarii;Zeta;862.5;856.2;orange;dwarf;Utwig;II;Radioactive;1;1;1;1;1;0;1008;-16;203;33;66;-228;172;0;6954
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;II;Chlorine;7;7;1;1;1;0;132;-23;96;102;97;-173;54855;0;1426
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;II;Vinylogous;2;2;1;2;1;0;108;3;102;87;88;90;157;0;964
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;II;Water;3;3;2;1;2;15;93;4;98;105;102;-117;282;12;2341
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;II;Opalescent;3;3;1;1;1;0;94;9;59;27;15;-73;251;0;2197
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;II;Radioactive;1;1;1;1;1;0;1728;-9;204;34;69;-127;252;0;1495
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;II;Treasure;1;1;1;1;1;0;984;-24;210;26;54;-146;286;0;1965
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;II;Yttric;4;4;2;1;3;67;538;-10;148;36;53;-90;296;14;2655
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;II;Xenolithic;5;2;5;3;1;0;468;13;105;84;88;108;297;213;1203
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;II;Magma;8;8;1;1;1;0;120;22;152;111;168;-174;290;0;1440
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;II;Gas Giant;8;3;8;1;1;0;0;-11;21;1298;272;-155;148;65535;1004
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;II;Gas Giant;8;2;8;1;1;0;0;1;20;961;192;-171;134;65535;1351
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;II;Gas Giant;8;3;8;1;1;0;0;2;21;635;133;-197;89;65535;2455
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;II-a;Urea;5;5;3;1;1;1;31;49;62;25;15;-171;247;75;1351
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;II-a;Pellucid;1;1;1;1;1;0;0;1;58;36;20;-155;270;0;1004
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;II-a;Crimson;3;2;3;1;1;0;133;5;97;30;29;-197;250;101;2455
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;II-b;Selenic;2;2;1;1;1;0;75;-7;60;34;20;-171;233;0;1351
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;II-b;Urea;7;7;4;1;1;0;14;29;61;29;17;-155;260;96;1004
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;II-b;Radioactive;3;3;1;1;1;0;696;-16;200;35;70;-197;183;0;2455
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;II-c;Alkali;2;2;2;1;1;0;249;17;104;26;27;-171;30825;13;1351
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;II-c;Urea;8;8;4;1;2;28;6;-1;62;36;22;-155;291;97;1004
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;II-c;Halide;2;2;1;1;1;0;106;-9;63;36;22;-197;177;0;2455
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;II-d;Selenic;2;2;1;1;1;0;189;2;63;26;16;-171;238;0;1351
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;III;Auric;3;3;2;1;1;48;1398;28;153;35;53;-61;244;13;2841
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;III;Primordial;8;8;3;1;1;0;269;36;96;100;96;-137;287;95;3068
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;III;Radioactive;3;3;1;1;1;0;816;-6;198;27;53;-206;185;0;3078
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;III;Carbide;4;4;1;1;1;0;63;0;102;31;31;-121;275;0;3821
Aquarii;Delta;858.8;881.2;blue;dwarf;Utwig;III;Azure;3;3;1;1;1;0;168;14;63;32;20;-156;243;11;6399
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;III;Radioactive;2;2;1;1;1;0;1168;-5;209;27;56;-193;154;0;2184
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;III;Telluric;5;3;3;1;5;96;300;-14;97;77;74;-200;167;85;2619
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;III;Selenic;1;1;1;1;1;0;201;-2;62;33;20;-112;193;0;3407
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;III;Urea;5;5;3;1;5;28;43;-36;61;33;20;-194;275;83;2217
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;III;Crimson;6;3;3;1;6;41;69;-17;103;35;36;-170;216;89;2996
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;III;Gas Giant;8;3;8;1;1;0;0;12;21;520;109;-148;112;65535;2023
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;III;Gas Giant;8;1;8;2;1;0;0;-2;21;742;155;65;110;65535;2173
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;III;Magnetic;7;7;1;1;1;0;219;26;157;101;158;-207;187;0;3181
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;III-a;Urea;6;6;3;1;5;56;18;-4;63;31;19;-148;266;102;2023
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;III-a;Quasi-Degenerate;5;5;1;1;1;0;0;13;148;35;51;-31;256;0;2173
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;III-b;Treasure;3;3;2;1;1;0;1128;-39;201;25;50;-4;198;13;2173
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;III-b;Ultramarine;4;3;3;1;1;0;348;-30;32;27;8;-148;250;105;2023
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;III-c;Selenic;3;3;1;1;1;0;120;29;61;29;17;-148;260;0;2023
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;IV;Yttric;7;4;2;1;7;103;150;-17;145;34;49;-84;264;15;3551
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;IV;Urea;6;6;3;1;1;0;42;8;59;35;20;-212;176;76;3770
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;IV;Azure;5;5;2;1;1;0;96;-9;63;29;18;-152;218;15;3819
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;IV;Gas Giant;8;3;8;1;1;0;0;21;20;395;79;-139;97;65535;4947
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;IV;Chondrite;5;5;1;1;1;0;78;-10;103;32;32;-209;213;0;3361
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;IV;Super-Dense;7;7;3;1;1;0;222;-12;206;30;61;-208;200;78;3318
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;IV;Crimson;3;2;3;1;1;0;169;12;103;33;33;-163;276;86;2624
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;IV;Urea;8;8;3;1;5;48;54;-30;62;32;19;-201;182;79;2689
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;IV;Water;7;5;2;1;7;125;141;25;99;102;100;-142;222;14;5098
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;IV;Hydrocarbon;3;3;1;1;1;0;44;-29;104;110;114;-182;200;0;3819
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;IV;Gas Giant;8;3;8;1;1;0;0;-2;21;1304;273;-100;99;65535;4243
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;IV;Purple;3;3;1;1;1;0;66;3;62;28;17;-218;293;0;4623
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;IV-a;Quasi-Degenerate;5;5;1;1;1;0;0;-20;145;28;40;-139;187;0;4947
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;IV-b;Ultramarine;3;2;3;1;1;0;413;5;32;31;9;-139;216;78;4947
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;IX;Treasure;2;2;1;1;1;0;1200;-10;200;29;58;-210;284;0;7921
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;IX;Gas Giant;8;1;8;1;1;0;0;44;21;662;139;-231;110;65535;7826
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;IX-a;Halide;2;2;1;1;1;0;210;6;60;31;18;-231;176;0;7826
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;IX-b;Cimmerian;3;3;1;1;1;0;87;32;148;30;44;-231;218;0;7826
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;V;Ultraviolet;5;5;2;1;1;0;834;-18;144;77;110;-123;168;92;5666
Aquarii;Epsilon;875.0;864.5;blue;dwarf;Utwig;V;Water;3;3;1;1;1;0;236;6;100;106;106;-149;287;13;5733
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;V;Infrared;3;2;3;1;2;68;165;10;96;29;27;-219;213;95;4743
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;V;Gas Giant;8;2;8;1;1;0;0;-29;20;447;89;-162;159;65535;4606
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;V;Treasure;2;2;1;1;1;0;894;-5;210;31;65;-116;191;0;5148
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;V;Sapphire;3;3;1;1;1;0;1400;4;61;105;64;-161;209;0;7038
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;V;Halide;3;3;1;1;1;0;84;9;59;30;17;-214;251;0;4050
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;V;Urea;6;6;3;1;1;14;8;16;59;33;19;-188;267;88;4309
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;V;Gas Giant;8;3;8;1;1;0;0;2;21;1332;279;-213;120;65535;3955
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;V;Gas Giant;8;1;8;1;1;0;0;-24;21;1288;270;-184;128;65535;3986
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;V;Infrared;4;4;3;1;1;0;0;-6;97;31;30;-214;158;75;4039
Leporis;Alpha;807.3;858.8;orange;dwarf;Utwig;V;Maroon;2;2;2;1;1;0;346;-31;61;101;61;-222;183;12;5300
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;V-a;Acid;4;4;1;1;1;0;293;5;102;26;26;-162;245;0;4606
Hyades;Beta;837.5;895.8;blue;dwarf;Utwig;V-a;Acid;2;2;1;1;1;0;169;-19;105;25;26;-161;179;0;7038
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;V-a;Alkali;5;5;2;1;1;24;318;33;104;37;38;-184;286;15;3986
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;V-a;Urea;6;6;3;1;1;0;28;-2;61;37;22;-213;232;109;3955
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;V-b;Copper;3;3;2;1;1;0;0;29;155;29;44;-162;260;11;4606
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;V-b;Pellucid;2;2;1;1;1;0;200;-13;59;30;17;-213;245;0;3955
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;V-c;Treasure;3;3;1;1;1;0;1554;10;203;29;58;-162;180;0;4606
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;V-c;Selenic;1;1;1;1;1;0;129;25;60;33;19;-213;55025;0;3955
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;V-d;Copper;2;2;2;1;1;0;183;-9;145;36;52;-213;177;11;3955
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VI;Gas Giant;8;2;8;1;1;0;0;-16;21;1481;311;-173;154;65535;5600
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VI;Gas Giant;8;2;8;1;1;0;0;-23;21;524;110;-227;122;65535;6444
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;VI;Gas Giant;8;3;8;1;1;0;0;-2;20;793;158;-140;92;65535;7169
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;VI;Acid;4;4;1;1;1;0;226;-37;105;33;34;-218;180;0;4586
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;VI;Halide;1;1;1;1;1;0;414;-3;63;27;17;-220;192;0;4993
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;VI;Acid;4;4;1;1;1;0;109;5;104;26;27;-200;187;0;5850
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;VI;Cimmerian;4;4;1;1;1;0;68;39;154;30;46;-223;177;0;5599
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;VI;Gas Giant;8;1;8;1;1;0;0;0;21;1129;237;-197;128;65535;5468
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VI;Gas Giant;8;3;8;1;1;0;0;25;21;398;83;-125;91;65535;5794
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VI-a;Copper;2;1;2;1;1;0;312;-3;156;29;45;-173;183;14;5600
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VI-a;Infrared;3;3;2;1;1;0;96;-13;98;35;34;-227;29332;81;6444
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;VI-a;Urea;5;5;2;1;1;0;27;0;58;32;18;-140;214;89;7169
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VI-a;Treasure;1;1;1;1;1;0;684;0;191;35;66;-125;21687;0;5794
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;VI-a;Crimson;3;2;3;1;1;0;132;-3;97;29;28;-197;241;95;5468
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VI-b;Ultramarine;2;1;2;1;1;0;168;-4;34;34;11;-227;224;79;6444
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;VI-b;Selenic;1;1;1;1;1;0;105;6;60;27;16;-140;205;0;7169
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VI-b;Pellucid;2;2;1;1;1;0;0;-8;59;33;19;-173;194;0;5600
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VI-b;Opalescent;3;3;1;1;1;0;120;-2;62;27;16;-125;272;0;5794
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;VI-b;Carbide;2;2;1;1;1;0;60;15;97;27;26;-197;206;0;5468
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VI-c;Carbide;4;4;1;1;1;0;110;11;102;25;25;-173;153;0;5600
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VI-c;Green;6;6;2;1;1;0;150;11;102;25;25;-227;153;90;6444
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VI-c;Opalescent;3;3;1;1;1;0;248;19;62;31;19;-125;48840;0;5794
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VI-d;Treasure;3;3;1;1;1;0;948;-1;199;36;71;-173;291;0;5600
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VI-d;Carbide;3;3;1;1;1;0;28;-12;104;35;36;-227;266;0;6444
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VI-d;Quasi-Degenerate;4;4;1;1;1;0;0;-30;146;29;42;-125;224;0;5794
Aquarii;Eta;849.2;857.8;white;dwarf;Utwig;VII;Radioactive;2;2;1;1;1;0;704;-31;203;31;62;-146;156;0;7828
Aquarii;Gamma;853.4;879.7;orange;dwarf;Utwig;VII;Ultramarine;2;2;2;1;1;0;313;-4;33;25;8;-229;51262;104;7116
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VII;Gas Giant;8;3;8;1;1;0;0;16;20;952;190;-177;121;65535;6096
Hyades;Epsilon;850.0;912.5;orange;dwarf;Utwig;VII;Acid;3;3;1;1;1;0;200;-13;101;36;36;-223;256;0;5567
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VII;Radioactive;1;1;1;1;1;0;1064;25;204;27;55;-134;13576;0;6554
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;VII;Carbide;2;2;1;1;1;0;59;-4;100;33;33;-225;24551;0;6107
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;VII;Cimmerian;3;3;1;1;1;0;17;-6;144;27;38;-204;273;0;6569
Hyades;Eta;845.8;939.3;yellow;dwarf;Utwig;VII;Dust;2;2;1;1;1;0;30;40;58;25;14;-209;58249;14;7697
Hyades;Gamma;837.5;904.1;orange;dwarf;Utwig;VII;Pellucid;2;2;1;1;1;0;0;-6;62;33;20;-226;202;0;6340
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VII-a;Opalescent;3;3;1;1;1;0;230;23;59;35;20;-177;242;0;6096
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VII-b;Opalescent;3;3;1;1;1;0;307;-20;59;26;15;-177;157;0;6096
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VII-c;Lanthanide;5;5;1;1;1;0;560;5;147;34;49;-177;289;0;6096
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VII-d;Opalescent;4;4;1;1;1;0;149;33;61;33;20;-177;298;0;6096
Aquarii;Beta;863.0;869.3;green;dwarf;Utwig;VIII;Treasure;3;3;1;1;1;0;870;-9;198;33;65;-184;272;0;7078
Hyades;Alpha;832.2;893.4;white;dwarf;Utwig;VIII;Urea;7;7;2;1;2;11;53;0;60;32;19;-140;243;82;7198
Hyades;Zeta;850.0;937.2;yellow;dwarf;Utwig;VIII;Infrared;2;2;2;1;2;31;141;-10;105;28;29;-207;226;98;7126
Hyades;Delta;824.9;895.8;orange;dwarf;Utwig;VIII;Azure;5;5;1;1;1;0;63;-38;62;26;16;-229;159;10;7138
Cerenkov;Alpha;422.1;198.6;blue;dwarf;VUX;I;Redux;5;2;2;1;5;136;245;12;102;96;97;39;251;13;1085
Cerenkov;Beta;450.0;200.0;orange;dwarf;VUX;I;Magnetic;7;7;1;1;1;0;144;-25;150;87;130;-133;53473;0;717
Indi;Alpha;400.0;136.3;orange;dwarf;VUX;I;Chlorine;8;8;1;1;1;0;216;-12;101;91;91;-143;282;0;832
Indi;Beta;395.8;135.4;blue;dwarf;VUX;I;Halide;3;3;1;1;1;0;130;-5;62;30;18;-148;200;0;5653
Luyten;Beta;433.3;168.7;orange;dwarf;VUX;I;Redux;5;2;3;1;5;39;245;23;96;93;89;14;289;12;215
Luyten;Gamma;433.3;156.2;red;dwarf;VUX;I;Noble;1;1;1;1;1;0;284;7;33;26;8;-198;22671;0;626
Luyten;Alpha;425.0;164.5;red;dwarf;VUX;I;Super-Dense;5;5;4;1;1;0;108;-9;195;33;64;-163;29481;94;293
Mira;Gamma;388.4;226.2;yellow;dwarf;VUX;I;Alkali;4;4;2;1;1;0;81;5;105;27;28;-195;263;10;5124
Mira;Beta;367.8;192.6;blue;dwarf;VUX;I;Gas Giant;8;3;8;1;1;0;0;-17;21;370;77;-111;151;65535;3381
Regulus;Prime;373.2;106.7;green;dwarf;VUX;I;Carbide;4;3;3;1;1;9;159;-16;101;30;30;29;184;12;740
Sextantis;Zeta;468.1;091.6;orange;dwarf;VUX;I;Rainbow;3;1;3;1;1;0;1349;-1;62;79;48;-13;217;11;256
Sextantis;Epsilon;477.0;089.5;blue;dwarf;VUX;I;Treasure;6;2;4;6;1;0;1092;15;191;33;63;432;168;90;463
Sextantis;Delta;487.3;096.8;green;dwarf;VUX;I;Carbide;4;3;3;2;2;98;93;4;97;26;25;58;242;15;594
Sextantis;Beta;460.4;118.7;orange;dwarf;VUX;I;Green;4;4;2;1;1;0;255;0;96;28;26;-227;296;94;6534
Sextantis;Gamma;487.5;114.5;orange;dwarf;VUX;I;Ultramarine;5;3;4;1;5;77;48;-2;33;35;11;-138;218;110;784
Sextantis;Alpha;433.7;106.6;blue;dwarf;VUX;I;Gas Giant;8;1;8;2;1;0;0;-21;20;1232;246;83;83;65535;1557
Indi;Alpha;400.0;136.3;orange;dwarf;VUX;I-a;Ultramarine;4;2;4;1;1;0;174;2;34;26;8;-143;238;85;832
Luyten;Beta;433.3;168.7;orange;dwarf;VUX;I-a;Super-Dense;7;7;6;2;1;0;75;7;205;26;53;73;277;261;215
Mira;Beta;367.8;192.6;blue;dwarf;VUX;I-a;Opalescent;4;4;1;1;1;0;96;32;63;32;20;-111;242;0;3381
Sextantis;Alpha;433.7;106.6;blue;dwarf;VUX;I-a;Noble;7;1;2;1;7;31;129;8;34;29;9;-15;261;12;1557
Mira;Beta;367.8;192.6;blue;dwarf;VUX;I-b;Lanthanide;7;7;1;1;1;0;900;5;154;30;46;-111;250;0;3381
Sextantis;Alpha;433.7;106.6;blue;dwarf;VUX;I-b;Urea;7;7;5;2;5;44;23;-16;63;29;18;64;165;249;1557
Mira;Beta;367.8;192.6;blue;dwarf;VUX;I-c;Quasi-Degenerate;4;4;1;1;1;0;950;-34;156;27;42;-111;238;0;3381
Mira;Beta;367.8;192.6;blue;dwarf;VUX;I-d;Green;5;5;3;1;1;90;285;22;104;35;36;-111;212;109;3381
